IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
3.96.246.140,2096,80,false,YUL,North America,Montréal,246,0.00
3.97.1.47,2087,80,false,YUL,North America,Montréal,246,0.00
3.97.1.47,2086,80,false,YUL,North America,Montréal,247,0.00
3.96.246.140,2087,80,false,YUL,North America,Montréal,247,0.00
35.182.164.102,80,80,false,YUL,North America,Montréal,247,0.00
3.99.62.123,80,8080,false,YUL,North America,Montréal,247,0.00
3.97.1.47,2095,80,false,YUL,North America,Montréal,247,0.00
52.60.241.195,2087,80,false,YUL,North America,Montréal,253,0.00
3.96.246.140,2086,80,false,YUL,North America,Montréal,256,0.00
51.112.95.208,80,80,false,MXP,Europe,Milan,263,0.00
13.246.85.121,2052,80,false,CPT,Africa,Cape Town,303,0.00
13.246.85.121,2087,80,false,CPT,Africa,Cape Town,304,0.00
13.246.85.121,2083,80,false,CPT,Africa,Cape Town,307,0.00
13.246.85.121,2053,80,false,CPT,Africa,Cape Town,309,0.00
13.246.85.121,2095,80,false,CPT,Africa,Cape Town,310,0.00
13.246.85.121,2096,80,false,CPT,Africa,Cape Town,311,0.00
13.245.152.196,2086,80,false,CPT,Africa,Cape Town,313,0.00
13.245.152.196,2082,80,false,CPT,Africa,Cape Town,317,0.00
13.246.85.121,2086,80,false,CPT,Africa,Cape Town,321,0.00
13.245.152.196,2096,80,false,CPT,Africa,Cape Town,321,0.00
18.230.13.193,2095,80,false,GRU,South America,São Paulo,330,0.00
54.232.79.159,80,80,false,GRU,South America,São Paulo,330,0.00
18.230.13.193,2083,80,false,GRU,South America,São Paulo,330,0.00
54.207.211.29,2087,80,false,GRU,South America,São Paulo,330,0.00
18.230.13.193,2096,80,false,GRU,South America,São Paulo,331,0.00
54.233.145.43,80,80,false,GIG,South America,Rio de Janeiro,331,0.00
18.230.13.193,2052,80,false,GRU,South America,São Paulo,331,0.00
18.229.172.62,2052,80,false,GRU,South America,São Paulo,332,0.00
18.230.13.193,2053,80,false,GRU,South America,São Paulo,334,0.00
54.207.211.29,2096,80,false,GRU,South America,São Paulo,335,0.00
18.229.172.62,2083,80,false,GRU,South America,São Paulo,335,0.00
18.229.18.106,2087,80,false,GRU,South America,São Paulo,336,0.00
54.94.181.99,2087,80,false,GRU,South America,São Paulo,336,0.00
18.229.18.106,2052,80,false,GRU,South America,São Paulo,336,0.00
18.229.18.106,2086,80,false,GRU,South America,São Paulo,336,0.00
18.229.172.62,2086,80,false,GRU,South America,São Paulo,336,0.00
13.245.152.196,2095,80,false,CPT,Africa,Cape Town,336,0.00
18.229.18.106,2083,80,false,GRU,South America,São Paulo,337,0.00
18.229.18.106,2096,80,false,GRU,South America,São Paulo,337,0.00
18.229.172.62,2053,80,false,GRU,South America,São Paulo,338,0.00
18.229.172.62,2087,80,false,GRU,South America,São Paulo,338,0.00
18.230.13.193,2082,80,false,GRU,South America,São Paulo,339,0.00
18.230.13.193,2086,80,false,GRU,South America,São Paulo,339,0.00
54.207.253.122,2087,80,false,GRU,South America,São Paulo,339,0.00
54.207.253.122,2083,80,false,GRU,South America,São Paulo,339,0.00
13.245.152.196,2053,80,false,CPT,Africa,Cape Town,339,0.00
54.207.211.29,2086,80,false,GRU,South America,São Paulo,339,0.00
18.229.18.106,2082,80,false,GRU,South America,São Paulo,340,0.00
54.207.253.122,2095,80,false,GRU,South America,São Paulo,340,0.00
18.229.172.62,2095,80,false,GRU,South America,São Paulo,340,0.00
18.230.13.193,2087,80,false,GRU,South America,São Paulo,341,0.00
18.229.172.62,2082,80,false,GRU,South America,São Paulo,341,0.00
13.246.85.121,2082,80,false,CPT,Africa,Cape Town,341,0.00
18.229.172.62,2096,80,false,GRU,South America,São Paulo,341,0.00
18.229.18.106,2095,80,false,GRU,South America,São Paulo,341,0.00
18.229.18.106,2053,80,false,GRU,South America,São Paulo,342,0.00
